run_id,method,dimension,dataset_id,heldout_batch,seed,metric,population,value,status,reason,implementation,comparison_eligible,n_labels_tested
solar30__pancreas__fluidigmc1__s40,solar_orthogonal,30,pancreas,fluidigmc1,40,PCR_batch,joint,0.9273845546402052,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 pcr_comparison with source-invariant pcr_before cache,True,
solar30__pancreas__fluidigmc1__s40,solar_orthogonal,30,pancreas,fluidigmc1,40,ASW_label/batch,joint,0.867237526990716,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
solar30__pancreas__fluidigmc1__s40,solar_orthogonal,30,pancreas,fluidigmc1,40,batchASW,joint,0.867237526990716,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
solar30__pancreas__fluidigmc1__s40,solar_orthogonal,30,pancreas,fluidigmc1,40,iLISI,joint,2.328373315353523,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
solar30__pancreas__fluidigmc1__s40,solar_orthogonal,30,pancreas,fluidigmc1,40,graph_conn,joint,0.9797451303824732,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph_connectivity,True,
solar30__pancreas__fluidigmc1__s40,solar_orthogonal,30,pancreas,fluidigmc1,40,kBET,joint,0.0105681933890634,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 kBET: 1 - mean(per-label R average.pval),True,
solar30__pancreas__fluidigmc1__s40,solar_orthogonal,30,pancreas,fluidigmc1,40,NMI_cluster/label,joint,0.7538334768749682,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + nmi(arithmetic),True,
solar30__pancreas__fluidigmc1__s40,solar_orthogonal,30,pancreas,fluidigmc1,40,ARI_cluster/label,joint,0.3843966926245211,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + ari,True,
solar30__pancreas__fluidigmc1__s40,solar_orthogonal,30,pancreas,fluidigmc1,40,ASW_label,joint,0.9314199388027192,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
solar30__pancreas__fluidigmc1__s40,solar_orthogonal,30,pancreas,fluidigmc1,40,labelASW,joint,0.9314199388027192,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
solar30__pancreas__fluidigmc1__s40,solar_orthogonal,30,pancreas,fluidigmc1,40,isolated_label_F1,joint,0.2641509433962264,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=True),True,
solar30__pancreas__fluidigmc1__s40,solar_orthogonal,30,pancreas,fluidigmc1,40,isolated_label_silhouette,joint,0.4959421511739492,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=False; binary label-vs-rest ASW),True,
solar30__pancreas__fluidigmc1__s40,solar_orthogonal,30,pancreas,fluidigmc1,40,cLISI,joint,1.0,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
solar30__pancreas__fluidigmc1__s40,solar_orthogonal,30,pancreas,fluidigmc1,40,hvg_overlap,joint,,not_applicable,The official scIB pipeline disables HVG overlap for embedding outputs.,official scIB applicability rules,True,
solar30__pancreas__fluidigmc1__s40,solar_orthogonal,30,pancreas,fluidigmc1,40,cell_cycle_conservation,joint,0.3342588534447979,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 cell_cycle with source-invariant score cache,True,
solar30__pancreas__fluidigmc1__s40,solar_orthogonal,30,pancreas,fluidigmc1,40,trajectory,joint,,not_applicable,The original AnnData has no obs['dpt_pseudotime'] column.,official scIB applicability rules,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,macro_f1,query,0.8629295776748267,computed,"Full-reference distance-weighted 15NN, Minkowski p=2; labels=unique(query truth); zero_division=0",,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,balanced_accuracy,query,0.8560201826381159,computed,"Mean recall over query true classes, including classes absent from reference",,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,trustworthiness,reference,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,pseudotime_smoothness,reference,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,trustworthiness,query,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,pseudotime_smoothness,query,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,trustworthiness,joint,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,pseudotime_smoothness,joint,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,within_label_silhouette__study,reference,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,within_label_silhouette__sample_ID,reference,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,within_label_silhouette__donor,reference,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,within_label_silhouette__patientGroup,reference,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,within_label_silhouette__study,query,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,within_label_silhouette__sample_ID,query,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,within_label_silhouette__donor,query,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,within_label_silhouette__patientGroup,query,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,within_label_silhouette__study,joint,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,within_label_silhouette__sample_ID,joint,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,within_label_silhouette__donor,joint,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,within_label_silhouette__patientGroup,joint,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,PCR_batch,joint,0.9276077011880434,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 pcr_comparison with source-invariant pcr_before cache,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,ASW_label/batch,joint,0.8574196647394375,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,batchASW,joint,0.8574196647394375,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,iLISI,joint,2.288615386702637,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,graph_conn,joint,0.9139278702031236,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph_connectivity,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,kBET,joint,0.0042372616475928,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 kBET: 1 - mean(per-label R average.pval),True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,NMI_cluster/label,joint,0.7609078876758429,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + nmi(arithmetic),True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,ARI_cluster/label,joint,0.407029532426324,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + ari,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,ASW_label,joint,0.9329443275928496,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,labelASW,joint,0.9329443275928496,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,isolated_label_F1,joint,0.2692307692307693,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=True),True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,isolated_label_silhouette,joint,0.4959421511739492,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=False; binary label-vs-rest ASW),True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,cLISI,joint,1.0,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,hvg_overlap,joint,,not_applicable,The official scIB pipeline disables HVG overlap for embedding outputs.,official scIB applicability rules,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,cell_cycle_conservation,joint,0.3368933236306087,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 cell_cycle with source-invariant score cache,True,
solar30__pancreas__fluidigmc1__s41,solar_orthogonal,30,pancreas,fluidigmc1,41,trajectory,joint,,not_applicable,The original AnnData has no obs['dpt_pseudotime'] column.,official scIB applicability rules,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,macro_f1,query,0.8651423372844528,computed,"Full-reference distance-weighted 15NN, Minkowski p=2; labels=unique(query truth); zero_division=0",,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,balanced_accuracy,query,0.8633295863910343,computed,"Mean recall over query true classes, including classes absent from reference",,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,trustworthiness,reference,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,pseudotime_smoothness,reference,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,trustworthiness,query,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,pseudotime_smoothness,query,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,trustworthiness,joint,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,pseudotime_smoothness,joint,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,within_label_silhouette__study,reference,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,within_label_silhouette__sample_ID,reference,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,within_label_silhouette__donor,reference,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,within_label_silhouette__patientGroup,reference,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,within_label_silhouette__study,query,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,within_label_silhouette__sample_ID,query,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,within_label_silhouette__donor,query,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,within_label_silhouette__patientGroup,query,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,within_label_silhouette__study,joint,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,within_label_silhouette__sample_ID,joint,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,within_label_silhouette__donor,joint,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,within_label_silhouette__patientGroup,joint,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,PCR_batch,joint,0.924718025206569,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 pcr_comparison with source-invariant pcr_before cache,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,ASW_label/batch,joint,0.8599757472806717,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,batchASW,joint,0.8599757472806717,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,iLISI,joint,2.0741418435629826,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,graph_conn,joint,0.841486671021711,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph_connectivity,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,kBET,joint,0.0028646253528349,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 kBET: 1 - mean(per-label R average.pval),True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,NMI_cluster/label,joint,0.745134167470107,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + nmi(arithmetic),True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,ARI_cluster/label,joint,0.3706213976942848,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + ari,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,ASW_label,joint,0.9221141636371613,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,labelASW,joint,0.9221141636371613,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,isolated_label_F1,joint,0.2692307692307693,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=True),True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,isolated_label_silhouette,joint,0.4959421511739492,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=False; binary label-vs-rest ASW),True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,cLISI,joint,1.0,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,hvg_overlap,joint,,not_applicable,The official scIB pipeline disables HVG overlap for embedding outputs.,official scIB applicability rules,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,cell_cycle_conservation,joint,0.3290041278852023,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 cell_cycle with source-invariant score cache,True,
solar30__pancreas__fluidigmc1__s42,solar_orthogonal,30,pancreas,fluidigmc1,42,trajectory,joint,,not_applicable,The original AnnData has no obs['dpt_pseudotime'] column.,official scIB applicability rules,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,macro_f1,query,0.8894203626547559,computed,"Full-reference distance-weighted 15NN, Minkowski p=2; labels=unique(query truth); zero_division=0",,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,balanced_accuracy,query,0.8608278749458081,computed,"Mean recall over query true classes, including classes absent from reference",,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,trustworthiness,reference,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,pseudotime_smoothness,reference,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,trustworthiness,query,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,pseudotime_smoothness,query,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,trustworthiness,joint,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,pseudotime_smoothness,joint,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,within_label_silhouette__study,reference,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,within_label_silhouette__sample_ID,reference,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,within_label_silhouette__donor,reference,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,within_label_silhouette__patientGroup,reference,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,within_label_silhouette__study,query,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,within_label_silhouette__sample_ID,query,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,within_label_silhouette__donor,query,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,within_label_silhouette__patientGroup,query,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,within_label_silhouette__study,joint,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,within_label_silhouette__sample_ID,joint,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,within_label_silhouette__donor,joint,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,within_label_silhouette__patientGroup,joint,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,PCR_batch,joint,0.9250007333166586,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 pcr_comparison with source-invariant pcr_before cache,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,ASW_label/batch,joint,0.8653722154044668,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,batchASW,joint,0.8653722154044668,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette_batch then mean over labels,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,iLISI,joint,2.2709224300050552,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,graph_conn,joint,0.8466234931033488,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph_connectivity,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,kBET,joint,0.0117168950194945,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 kBET: 1 - mean(per-label R average.pval),True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,NMI_cluster/label,joint,0.7570237434461868,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + nmi(arithmetic),True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,ARI_cluster/label,joint,0.4140385420958845,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 opt_louvain + ari,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,ASW_label,joint,0.919238030910492,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,labelASW,joint,0.919238030910492,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 silhouette,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,isolated_label_F1,joint,0.2692307692307693,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=True),True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,isolated_label_silhouette,joint,0.4959421511739492,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 isolated_labels(cluster=False; binary label-vs-rest ASW),True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,cLISI,joint,1.0,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 graph LISI,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,hvg_overlap,joint,,not_applicable,The official scIB pipeline disables HVG overlap for embedding outputs.,official scIB applicability rules,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,cell_cycle_conservation,joint,0.3201037781487462,computed,Computed by the locked scIB paper backend.,scIB 0.2.0 cell_cycle with source-invariant score cache,True,
solar30__pancreas__fluidigmc1__s43,solar_orthogonal,30,pancreas,fluidigmc1,43,trajectory,joint,,not_applicable,The original AnnData has no obs['dpt_pseudotime'] column.,official scIB applicability rules,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,macro_f1,query,0.8108228356100734,computed,"Full-reference distance-weighted 15NN, Minkowski p=2; labels=unique(query truth); zero_division=0",,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,balanced_accuracy,query,0.7872388489630876,computed,"Mean recall over query true classes, including classes absent from reference",,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,trustworthiness,reference,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,pseudotime_smoothness,reference,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,trustworthiness,query,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,pseudotime_smoothness,query,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,trustworthiness,joint,,not_applicable,Protocol restricts cached-source trustworthiness to Immune and Lung,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,pseudotime_smoothness,joint,,not_applicable,Original pseudotime smoothness protocol applies only to Immune,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,within_label_silhouette__study,reference,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,within_label_silhouette__sample_ID,reference,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,within_label_silhouette__donor,reference,,not_applicable,Historical donor panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,within_label_silhouette__patientGroup,reference,,not_applicable,Historical patientGroup panel is defined only for lung_atlas,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,within_label_silhouette__study,query,,not_applicable,Historical study panel is defined only for immune_cell_human,,True,
solar30__pancreas__fluidigmc1__s44,solar_orthogonal,30,pancreas,fluidigmc1,44,within_label_silhouette__sample_ID,query,,not_applicable,Historical sample_ID panel is defined only for immune_cell_human,,True,
